TIME_STAMP,Lon,Lat,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving RSRP [dBm],LTE KPI PCell Serving RSRQ [dB],LTE KPI PCell Serving RSSI [dBm],LTE KPI PCell SINR [dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell DL Modulation0,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PDSCH BLER [%],LTE KPI PCell PDSCH Throughput [Mbps],LTE KPI PCell MAC DL Throughput [Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER [%],LTE KPI PDSCH Throughput [Mbps],LTE KPI MAC DL Throughput [Mbps],LTE KPI RLC DL Throughput [Mbps],LTE KPI RLC UL Throughput [Mbps],LTE KPI PDCP DL Throughput [Mbps],LTE KPI PDCP UL Throughput [Mbps],LTE KPI CA Type,LTE KPI Band Combination,LTE KPI PCell SINR(<6dB) [%],LTE KPI PCell SINR(>20dB) [%],Qualcomm Lte/LteAdv Channel Quality Info Pri. Component Carrier Tx Mode,Qualcomm Lte/LteAdv Channel Quality Info Pri. Component Carrier PUSCH Reporting Mode,Qualcomm Lte/LteAdv Channel Quality Info Pri. Component Carrier Rank Index,Qualcomm Lte/LteAdv Channel Quality Info Pri. Component Carrier RI1 Rate,Qualcomm Lte/LteAdv Channel Quality Info Pri. Component Carrier RI2 Rate,Qualcomm Lte/LteAdv Channel Quality Info Pri. Component Carrier RI3 Rate,Qualcomm Lte/LteAdv Channel Quality Info Pri. Component Carrier RI4 Rate,Qualcomm Lte/LteAdv Channel Quality Info Pri. Component Carrier WideBand CQI CW0,Qualcomm Lte/LteAdv Channel Quality Info Pri. Component Carrier CRI,Qualcomm Lte/LteAdv Channel Quality Info Pri. Component Carrier CSI Meas Set Index,Qualcomm Lte/LteAdv ML1 Downlink Info(Unicast) PCell RB Num(Mode),Qualcomm Lte/LteAdv ML1 Downlink Info(Unicast) PCell RB Num(Avg),Qualcomm Lte/LteAdv ML1 Downlink Info(Unicast) PCell RB Num(Including 0),Qualcomm Lte/LteAdv ML1 Downlink Info(Unicast) PCell RB Num TB0(Including 0),Qualcomm Lte/LteAdv ML1 Downlink Info(Unicast) PCell RB Num TB1(Including 0),Qualcomm Lte/LteAdv ML1 Downlink Info(Unicast) PCell RB Num(Sum),Qualcomm Lte/LteAdv ML1 Downlink Info(Unicast) PCell Number of Allocated TTIs,Qualcomm Lte/LteAdv ML1 Downlink Info(Unicast) PCell Number of Total TTIs,Qualcomm Lte/LteAdv ML1 Downlink Info(Unicast) PCell Layer Num(Mode),Qualcomm Lte/LteAdv ML1 Downlink Info(Unicast) PCell Layer Num(Avg),Qualcomm Lte/LteAdv ML1 Downlink Info(Unicast) PCell MCS Idx0(Avg),Qualcomm Lte/LteAdv ML1 Downlink Info(Unicast) PCell MCS Idx0(Mode),Qualcomm Lte/LteAdv ML1 Downlink Info(Unicast) PCell Code Rate Idx0(Avg),Qualcomm Lte/LteAdv ML1 Downlink Info(Unicast) PCell Modulation Idx0,Qualcomm Lte/LteAdv ML1 Downlink Info(Unicast) PCell Modulation (Total),Qualcomm Lte/LteAdv ML1 Downlink Info(Unicast) PCell DL Unallocated RB Share [%],Qualcomm Lte/LteAdv ML1 Downlink Info(Unicast) PCell DL RB Share [%],Qualcomm Lte/LteAdv ML1 Downlink Info(Unicast) PCell TB Size(Avg) [Bytes],Qualcomm Lte/LteAdv PDSCH BLER Info Total Info Total BLER [%],Qualcomm Lte/LteAdv PDSCH BLER Info Total Info Total BLER CRC Pass Count,Qualcomm Lte/LteAdv PDSCH BLER Info Total Info Total BLER CRC Fail Count,Qualcomm Lte/LteAdv PDSCH BLER Info Total Info BLER CW0 [%],Qualcomm Lte/LteAdv PDSCH BLER Info Total Info BLER CW0 CRC Pass Count,Qualcomm Lte/LteAdv PDSCH BLER Info Total Info BLER CW0 CRC Fail Count
2025-06-06 15:18:51.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-78.70,-7.26,-51.44,37.51,,,,,,,,1x2,28.00,64QAM,99.50,99.50,99.50,0.00,0.00,74.845,74.845,99.52,99.50,0.00,74.845,74.845,0.000,,0.000,,NonCA,Band 28,0.00,100.00,,,,,,,,,,,100,99.50,99.50,99.50,0.00,94228,947,947,1,1.00,28.00,28,0.000,64QAM,64QAM,0.00,100.00,9355.586,0.00,192,0,0.00,192,0,
2025-06-06 15:18:52.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-78.69,-7.25,-51.44,37.24,,,,,,,,1x2,28.00,64QAM,99.50,99.50,99.50,0.00,0.00,74.845,74.845,99.51,99.50,0.00,74.845,74.845,0.000,0.000,0.000,0.000,NonCA,Band 28,0.00,100.00,,,,,,,,,,,100,99.50,99.50,99.50,0.00,105472,1060,1060,1,1.00,28.00,28,0.000,64QAM,64QAM,0.00,100.00,9355.626,0.00,208,0,0.00,208,0,
2025-06-06 15:18:53.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-78.69,-7.25,-51.44,37.41,,,,,,,,1x2,28.00,64QAM,99.50,99.50,99.50,0.00,0.00,74.840,74.840,99.52,99.50,0.00,74.840,74.840,0.000,0.000,0.000,0.000,NonCA,Band 28,0.00,100.00,,,,,,,,,,,100,99.50,99.50,99.50,0.00,94224,947,947,1,1.00,28.00,28,0.000,64QAM,64QAM,0.00,100.00,9355.023,0.00,192,0,0.00,192,0,
2025-06-06 15:18:54.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-78.69,-7.25,-51.44,37.36,,,,,,,,1x2,28.00,64QAM,99.50,99.50,99.50,0.00,0.00,74.842,74.842,99.52,99.50,0.00,74.842,74.842,0.000,0.000,0.000,0.000,NonCA,Band 28,0.00,100.00,,,,,,,,,,,100,99.50,99.50,99.50,0.00,105668,1062,1062,1,1.00,28.00,28,0.000,64QAM,64QAM,0.00,100.00,9355.250,0.00,208,0,0.00,208,0,
2025-06-06 15:18:55.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-78.76,-7.24,-51.52,37.38,,,,,,,,1x2,28.00,64QAM,99.50,99.50,99.50,0.00,0.00,74.844,74.844,99.51,99.50,0.00,74.844,74.844,0.000,,0.000,,NonCA,Band 28,0.00,100.00,,,,,,,,,,,100,99.50,99.50,99.50,0.00,94028,945,945,1,1.00,28.00,28,0.000,64QAM,64QAM,0.00,100.00,9355.446,0.00,192,0,0.00,192,0,
2025-06-06 15:18:56.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-79.70,-7.26,-52.44,36.88,,,,,,,,1x2,28.00,64QAM,99.50,99.50,99.50,0.00,0.00,74.846,74.846,99.52,99.50,0.00,74.846,74.846,0.000,0.000,0.000,0.000,NonCA,Band 28,0.00,100.00,,,,,,,,,,,100,99.50,99.50,99.50,0.00,105672,1062,1062,1,1.00,28.00,28,0.000,64QAM,64QAM,0.00,100.00,9355.751,0.00,215,0,0.00,215,0,
2025-06-06 15:18:57.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-79.69,-7.25,-52.44,36.77,,,,,,,,1x2,28.00,64QAM,99.50,99.50,99.50,0.00,0.00,74.841,74.841,99.52,99.50,0.00,74.841,74.841,0.000,0.000,0.000,0.000,NonCA,Band 28,0.00,100.00,,,,,,,,,,,100,99.50,99.50,99.50,0.00,91936,924,924,1,1.00,28.00,28,0.000,64QAM,64QAM,0.00,100.00,9355.087,0.00,185,0,0.00,185,0,
2025-06-06 15:18:58.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-79.69,-7.25,-52.44,36.97,,,,,,,,1x2,28.00,64QAM,99.50,99.50,99.50,0.00,0.48,74.845,74.774,99.51,99.50,0.48,74.845,74.774,0.000,,0.000,,NonCA,Band 28,0.00,100.00,,,,,,,,,,,100,99.50,99.50,99.50,0.00,105472,1060,1060,1,1.00,28.00,28,0.000,64QAM,64QAM,0.00,100.00,9355.626,0.48,208,1,0.48,208,1,
2025-06-06 15:18:59.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-79.69,-7.25,-52.44,36.73,,,,,,,,1x2,28.00,64QAM,99.50,99.50,99.50,0.00,0.00,74.842,74.842,99.52,99.50,0.00,74.842,74.842,0.000,0.000,0.000,0.000,NonCA,Band 28,0.00,100.00,,,,,,,,,,,100,99.50,99.50,99.50,0.00,103380,1039,1039,1,1.00,28.00,28,0.000,64QAM,64QAM,0.00,100.00,9355.311,0.00,208,0,0.00,208,0,
2025-06-06 15:19:00.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-79.76,-7.24,-52.52,36.73,,,,,,,,1x2,28.00,64QAM,99.50,99.50,99.50,0.00,0.54,74.841,74.759,99.52,99.50,0.54,74.841,74.759,0.000,0.000,0.000,0.000,NonCA,Band 28,0.00,100.00,,,,,,,,,,,100,99.50,99.50,99.50,0.00,91936,924,924,1,1.00,28.00,28,0.000,64QAM,64QAM,0.00,100.00,9355.087,0.54,184,1,0.54,184,1,
2025-06-06 15:19:01.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-80.74,-7.26,-53.44,36.16,,,,,,,,1x2,28.00,64QAM,99.50,99.50,99.50,0.00,0.48,74.846,74.773,99.51,99.50,0.48,74.846,74.773,0.000,,0.000,,NonCA,Band 28,0.00,100.00,,,,,,,,,,,100,99.50,99.50,99.50,0.00,103184,1037,1037,1,1.00,28.00,28,0.000,64QAM,64QAM,0.00,100.00,9355.696,0.48,208,1,0.48,208,1,
2025-06-06 15:19:02.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-80.73,-7.25,-53.44,36.00,,,,,,,,1x2,28.00,64QAM,99.50,99.50,99.50,0.00,0.00,74.840,74.840,99.52,99.50,0.00,74.840,74.840,0.000,0.000,0.000,0.000,NonCA,Band 28,0.00,100.00,,,,,,,,,,,100,99.50,99.50,99.50,0.00,96512,970,970,1,1.00,28.00,28,0.000,64QAM,64QAM,0.00,100.00,9354.963,0.00,193,0,0.00,193,0,
2025-06-06 15:19:03.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-80.73,-7.25,-53.45,36.24,,,,,,,,1x2,28.00,64QAM,99.50,99.50,99.50,0.00,0.48,74.842,74.770,99.52,99.50,0.48,74.842,74.770,0.000,0.000,0.000,0.000,NonCA,Band 28,0.00,100.00,,,,,,,,,,,100,99.50,99.50,99.50,0.00,103380,1039,1039,1,1.00,28.00,28,0.000,64QAM,64QAM,0.00,100.00,9355.311,0.48,207,1,0.48,207,1,
2025-06-06 15:19:04.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-80.75,-7.25,-53.50,36.08,,,,,,,,1x2,28.00,64QAM,99.50,99.50,99.50,0.00,0.00,74.843,74.843,99.51,99.50,0.00,74.843,74.843,0.000,,0.000,,NonCA,Band 28,0.00,100.00,,,,,,,,,,,100,99.50,99.50,99.50,0.00,96316,968,968,1,1.00,28.00,28,0.000,64QAM,64QAM,0.00,100.00,9355.375,0.00,200,0,0.00,200,0,
2025-06-06 15:19:05.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-80.84,-7.24,-53.59,35.96,,,,,,,,1x2,28.00,64QAM,99.50,99.50,99.50,0.00,0.00,74.843,74.843,99.52,99.50,0.00,74.843,74.843,0.000,0.000,0.000,0.000,NonCA,Band 28,0.00,100.00,,,,,,,,,,,100,99.50,99.50,99.50,0.00,101092,1016,1016,1,1.00,28.00,28,0.000,64QAM,64QAM,0.00,100.00,9355.375,0.00,200,0,0.00,200,0,
2025-06-06 15:19:06.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-81.72,-7.26,-54.45,35.48,,,,,,,,1x2,28.00,64QAM,99.50,99.50,99.50,0.00,0.00,74.844,74.844,99.52,99.50,0.00,74.844,74.844,0.000,0.000,0.000,0.000,NonCA,Band 28,0.00,100.00,,,,,,,,,,,100,99.50,99.50,99.50,0.00,96516,970,970,1,1.00,28.00,28,0.000,64QAM,64QAM,0.00,100.00,9355.512,0.00,192,0,0.00,192,0,
2025-06-06 15:19:07.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-81.72,-7.25,-54.45,35.40,,,,,,,,1x2,28.00,64QAM,99.50,99.50,99.50,0.00,0.95,74.846,74.700,99.51,99.50,0.95,74.846,74.700,0.000,0.000,0.000,0.000,NonCA,Band 28,0.00,100.00,,,,,,,,,,,100,99.50,99.50,99.50,0.00,103184,1037,1037,1,1.00,28.00,28,0.000,64QAM,64QAM,0.00,100.00,9355.696,0.95,208,2,0.95,208,2,
2025-06-06 15:19:08.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-81.72,-7.25,-54.45,35.40,,,,,,,,1x2,28.00,64QAM,99.50,99.50,99.50,0.00,0.00,74.840,74.840,99.52,99.50,0.00,74.840,74.840,0.000,,0.000,,NonCA,Band 28,0.00,100.00,,,,,,,,,,,100,99.50,99.50,99.50,0.00,94224,947,947,1,1.00,28.00,28,0.000,64QAM,64QAM,0.00,100.00,9355.023,0.00,192,0,0.00,192,0,
2025-06-06 15:19:09.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-81.73,-7.25,-54.44,35.46,,,,,,,,1x2,28.00,64QAM,99.50,99.50,99.50,0.00,0.00,74.842,74.842,99.52,99.50,0.00,74.842,74.842,0.000,0.000,0.000,0.000,NonCA,Band 28,0.00,100.00,,,,,,,,,,,100,99.50,99.50,99.50,0.00,103380,1039,1039,1,1.00,28.00,28,0.000,64QAM,64QAM,0.00,100.00,9355.311,0.00,208,0,0.00,208,0,
2025-06-06 15:19:10.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-81.86,-7.23,-54.58,35.53,,,,,,,,1x2,28.00,64QAM,99.50,99.50,99.50,0.00,1.42,74.846,74.628,99.51,99.50,1.42,74.846,74.628,0.000,0.000,0.000,0.000,NonCA,Band 28,0.00,100.00,,,,,,,,,,,100,99.50,99.50,99.50,0.00,103184,1037,1037,1,1.00,28.00,28,0.000,64QAM,64QAM,0.00,100.00,9355.696,1.42,208,3,1.42,208,3,
2025-06-06 15:19:11.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-83.26,-7.30,-55.97,37.22,,,,,,,,1x2,28.00,64QAM,99.50,99.50,99.50,0.00,0.00,74.840,74.840,99.52,99.50,0.00,74.840,74.840,0.000,,0.000,,NonCA,Band 28,0.00,100.00,,,,,,,,,,,100,99.50,99.50,99.50,0.00,96512,970,970,1,1.00,28.00,28,0.000,64QAM,64QAM,0.00,100.00,9354.963,0.00,192,0,0.00,192,0,
2025-06-06 15:19:12.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-83.25,-7.25,-55.98,37.22,,,,,,,,1x2,28.00,64QAM,99.50,99.50,99.50,0.00,0.00,74.847,74.847,99.52,99.50,0.00,74.847,74.847,0.000,0.000,0.000,0.000,NonCA,Band 28,0.00,100.00,,,,,,,,,,,100,99.50,99.50,99.50,0.00,103384,1039,1039,1,1.00,28.00,28,0.000,64QAM,64QAM,0.00,100.00,9355.824,0.00,208,0,0.00,208,0,
2025-06-06 15:19:13.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-83.25,-7.25,-55.98,37.32,,,,,,,,1x2,28.00,64QAM,99.50,99.50,99.50,0.00,0.52,74.839,74.759,99.51,99.50,0.52,74.839,74.759,0.000,0.000,0.000,0.000,NonCA,Band 28,0.00,100.00,,,,,,,,,,,100,99.50,99.50,99.50,0.00,94024,945,945,1,1.00,28.00,28,0.000,64QAM,64QAM,0.00,100.00,9354.881,0.52,192,1,0.52,192,1,
2025-06-06 15:19:14.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-83.25,-7.25,-55.99,37.40,,,,,,,,1x2,28.00,64QAM,99.50,99.50,99.50,0.00,0.48,74.846,74.775,99.52,99.50,0.48,74.846,74.775,0.000,,0.000,,NonCA,Band 28,0.00,100.00,,,,,,,,,,,100,99.50,99.50,99.50,0.00,105672,1062,1062,1,1.00,28.00,28,0.000,64QAM,64QAM,0.00,100.00,9355.751,0.48,208,1,0.48,208,1,
2025-06-06 15:19:15.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-83.28,-7.24,-56.00,37.25,,,,,,,,1x2,28.00,64QAM,99.50,99.50,99.50,0.00,0.00,74.840,74.840,99.52,99.50,0.00,74.840,74.840,0.000,0.000,0.000,0.000,NonCA,Band 28,0.00,100.00,,,,,,,,,,,100,99.50,99.50,99.50,0.00,94224,947,947,1,1.00,28.00,28,0.000,64QAM,64QAM,0.00,100.00,9355.023,0.00,192,0,0.00,192,0,
2025-06-06 15:19:16.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-84.27,-7.27,-57.00,36.84,,,,,,,,1x2,28.00,64QAM,99.50,99.50,99.50,0.00,0.95,74.846,74.700,99.51,99.50,0.95,74.846,74.700,0.000,0.000,0.000,0.000,NonCA,Band 28,0.00,100.00,,,,,,,,,,,100,99.50,99.50,99.50,0.00,103184,1037,1037,1,1.00,28.00,28,0.000,64QAM,64QAM,0.00,100.00,9355.696,0.95,208,2,0.95,208,2,
2025-06-06 15:19:17.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-84.25,-7.25,-57.00,36.85,,,,,,,,1x2,28.00,64QAM,99.50,99.50,99.50,0.00,0.00,74.840,74.840,99.52,99.50,0.00,74.840,74.840,0.000,0.000,0.000,0.000,NonCA,Band 28,0.00,100.00,,,,,,,,,,,100,99.50,99.50,99.50,0.00,96512,970,970,1,1.00,28.00,28,0.000,64QAM,64QAM,0.00,100.00,9354.963,0.00,192,0,0.00,192,0,
2025-06-06 15:19:18.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-84.25,-7.25,-57.00,36.78,,,,,,,,1x2,28.00,64QAM,99.50,99.50,99.50,0.00,0.00,74.845,74.845,99.52,99.50,0.00,74.845,74.845,0.000,,0.000,,NonCA,Band 28,0.00,100.00,,,,,,,,,,,100,99.50,99.50,99.50,0.00,94228,947,947,1,1.00,28.00,28,0.000,64QAM,64QAM,0.00,100.00,9355.586,0.00,192,0,0.00,192,0,
2025-06-06 15:19:19.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-84.25,-7.25,-57.00,36.59,,,,,,,,1x2,28.00,64QAM,99.50,99.50,99.50,0.00,0.00,74.841,74.841,99.51,99.50,0.00,74.841,74.841,0.000,0.000,0.000,0.000,NonCA,Band 28,0.00,100.00,,,,,,,,,,,100,99.50,99.50,99.50,0.00,103180,1037,1037,1,1.00,28.00,28,0.000,64QAM,64QAM,0.00,100.00,9355.182,0.00,208,0,0.00,208,0,
2025-06-06 15:19:20.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-84.28,-7.23,-57.05,36.95,,,,,,,,1x2,28.00,64QAM,99.50,99.50,99.50,0.00,0.00,74.847,74.847,99.52,99.50,0.00,74.847,74.847,0.000,0.000,0.000,0.000,NonCA,Band 28,0.00,100.00,,,,,,,,,,,100,99.50,99.50,99.50,0.00,103384,1039,1039,1,1.00,28.00,28,0.000,64QAM,64QAM,0.00,100.00,9355.824,0.00,207,0,0.00,207,0,
2025-06-06 15:19:21.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-85.27,-7.28,-58.00,36.36,,,,,,,,1x2,28.00,64QAM,99.50,99.50,99.50,0.00,0.00,74.840,74.840,99.52,99.50,0.00,74.840,74.840,0.000,,0.000,,NonCA,Band 28,0.00,100.00,,,,,,,,,,,100,99.50,99.50,99.50,0.00,96512,970,970,1,1.00,28.00,28,0.000,64QAM,64QAM,0.00,100.00,9354.963,0.00,193,0,0.00,193,0,
2025-06-06 15:19:22.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-85.25,-7.26,-58.00,36.30,,,,,,,,1x2,28.00,64QAM,99.50,99.50,99.50,0.00,0.48,74.846,74.777,99.51,99.50,0.48,74.846,74.777,0.000,0.000,0.000,0.000,NonCA,Band 28,0.00,100.00,,,,,,,,,,,100,99.50,99.50,99.50,0.00,103184,1037,1037,1,1.00,28.00,28,0.000,64QAM,64QAM,0.00,100.00,9355.696,0.48,208,1,0.48,208,1,
2025-06-06 15:19:23.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-85.25,-7.26,-58.00,36.42,,,,,,,,1x2,28.00,64QAM,99.50,99.50,99.50,0.00,1.60,74.840,74.601,99.52,99.50,1.60,74.840,74.601,0.000,0.000,0.000,0.000,NonCA,Band 28,0.00,100.00,,,,,,,,,,,100,99.50,99.50,99.50,0.00,94224,947,947,1,1.00,28.00,28,0.000,64QAM,64QAM,0.00,100.00,9355.023,1.60,185,3,1.60,185,3,
2025-06-06 15:19:24.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-85.25,-7.27,-58.00,36.28,,,,,,,,1x2,28.00,64QAM,99.50,99.50,99.50,0.00,0.00,74.846,74.846,99.52,99.50,0.00,74.846,74.846,0.000,,0.000,,NonCA,Band 28,0.00,100.00,,,,,,,,,,,100,99.50,99.50,99.50,0.00,105672,1062,1062,1,1.00,28.00,28,0.000,64QAM,64QAM,0.00,100.00,9355.751,0.00,215,0,0.00,215,0,
2025-06-06 15:19:25.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-85.26,-7.28,-58.00,36.48,,,,,,,,1x2,28.00,64QAM,99.50,99.50,99.50,0.00,0.00,74.839,74.839,99.51,99.50,0.00,74.839,74.839,0.000,0.000,0.000,0.000,NonCA,Band 28,0.00,100.00,,,,,,,,,,,100,99.50,99.50,99.50,0.00,94024,945,945,1,1.00,28.00,28,0.000,64QAM,64QAM,0.00,100.00,9354.881,0.00,192,0,0.00,192,0,
2025-06-06 15:19:26.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-86.27,-7.29,-59.00,35.68,,,,,,,,1x2,28.00,64QAM,99.50,99.50,99.50,0.00,0.48,74.846,74.775,99.52,99.50,0.48,74.846,74.775,0.000,0.000,0.000,0.000,NonCA,Band 28,0.00,100.00,,,,,,,,,,,100,99.50,99.50,99.50,0.00,105672,1062,1062,1,1.00,28.00,28,0.000,64QAM,64QAM,0.00,100.00,9355.751,0.48,208,1,0.48,208,1,
2025-06-06 15:19:27.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-86.28,-7.28,-59.00,35.76,,,,,,,,1x2,28.00,64QAM,99.50,99.50,99.50,0.00,0.52,74.840,74.765,99.52,99.50,0.52,74.840,74.765,0.000,,0.000,,NonCA,Band 28,0.00,100.00,,,,,,,,,,,100,99.50,99.50,99.50,0.00,94224,947,947,1,1.00,28.00,28,0.000,64QAM,64QAM,0.00,100.00,9355.023,0.52,192,1,0.52,192,1,
2025-06-06 15:19:28.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-86.25,-7.27,-59.00,35.70,,,,,,,,1x2,28.00,64QAM,99.50,99.50,99.50,0.00,0.48,74.845,74.774,99.51,99.50,0.48,74.845,74.774,0.000,0.000,0.000,0.000,NonCA,Band 28,0.00,100.00,,,,,,,,,,,100,99.50,99.50,99.50,0.00,105472,1060,1060,1,1.00,28.00,28,0.000,64QAM,64QAM,0.00,100.00,9355.626,0.48,208,1,0.48,208,1,
2025-06-06 15:19:29.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-86.25,-7.27,-59.00,35.58,,,,,,,,1x2,28.00,64QAM,99.50,99.50,99.50,0.00,0.52,74.840,74.761,99.52,99.50,0.52,74.840,74.761,0.000,0.000,0.000,0.000,NonCA,Band 28,0.00,100.00,,,,,,,,,,,100,99.50,99.50,99.50,0.00,94224,947,947,1,1.00,28.00,28,0.000,64QAM,64QAM,0.00,100.00,9355.023,0.52,192,1,0.52,192,1,
2025-06-06 15:19:30.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-86.27,-7.29,-59.00,35.63,,,,,,,,1x2,28.00,64QAM,99.50,99.50,99.50,0.00,0.00,74.845,74.845,99.52,99.50,0.00,74.845,74.845,0.000,0.000,0.000,0.000,NonCA,Band 28,0.00,100.00,,,,,,,,,,,100,99.50,99.50,99.50,0.00,94228,947,947,1,1.00,28.00,28,0.000,64QAM,64QAM,0.00,100.00,9355.586,0.00,192,0,0.00,192,0,
2025-06-06 15:19:31.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-87.20,-7.27,-59.94,34.71,,,,,,,,1x2,28.00,64QAM,99.50,99.50,99.50,0.00,0.00,74.845,74.845,99.51,99.50,0.00,74.845,74.845,0.000,,0.000,,NonCA,Band 28,0.00,100.00,,,,,,,,,,,100,99.50,99.50,99.50,0.00,105472,1060,1060,1,1.00,28.00,28,0.000,64QAM,64QAM,0.00,100.00,9355.626,0.00,208,0,0.00,208,0,
2025-06-06 15:19:32.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-87.25,-7.25,-60.00,34.71,,,,,,,,1x2,28.00,64QAM,99.50,99.50,99.50,0.00,0.00,74.842,74.842,99.52,99.50,0.00,74.842,74.842,0.000,0.000,0.000,0.000,NonCA,Band 28,0.00,100.00,,,,,,,,,,,100,99.50,99.50,99.50,0.00,103380,1039,1039,1,1.00,28.00,28,0.000,64QAM,64QAM,0.00,100.00,9355.311,0.00,208,0,0.00,208,0,
2025-06-06 15:19:33.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-87.25,-7.26,-60.00,35.00,,,,,,,,1x2,28.00,64QAM,99.50,99.50,99.50,0.00,0.52,74.840,74.761,99.52,99.50,0.52,74.840,74.761,0.000,0.000,0.000,0.000,NonCA,Band 28,0.00,100.00,,,,,,,,,,,100,99.50,99.50,99.50,0.00,94224,947,947,1,1.00,28.00,28,0.000,64QAM,64QAM,0.00,100.00,9355.023,0.52,192,1,0.52,192,1,
2025-06-06 15:19:34.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-87.25,-7.25,-60.00,34.77,,,,,,,,1x2,28.00,64QAM,99.50,99.50,99.50,0.00,0.52,74.843,74.770,99.51,99.50,0.52,74.843,74.770,0.000,,0.000,,NonCA,Band 28,0.00,100.00,,,,,,,,,,,100,99.50,99.50,99.50,0.00,96316,968,968,1,1.00,28.00,28,0.000,64QAM,64QAM,0.00,100.00,9355.375,0.52,192,1,0.52,192,1,
2025-06-06 15:19:35.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-87.25,-7.25,-60.00,35.01,,,,,,,,1x2,28.00,64QAM,99.50,99.50,99.50,0.00,0.95,74.842,74.697,99.52,99.50,0.95,74.842,74.697,0.000,0.000,0.000,0.000,NonCA,Band 28,0.00,100.00,,,,,,,,,,,100,99.50,99.50,99.50,0.00,103380,1039,1039,1,1.00,28.00,28,0.000,64QAM,64QAM,0.00,100.00,9355.311,0.95,208,2,0.95,208,2,
2025-06-06 15:19:36.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-88.22,-7.28,-60.97,34.07,,,,,,,,1x2,28.00,64QAM,99.50,99.50,99.50,0.00,0.00,74.844,74.844,99.52,99.50,0.00,74.844,74.844,0.000,0.000,0.000,0.000,NonCA,Band 28,0.00,100.00,,,,,,,,,,,100,99.50,99.50,99.50,0.00,96516,970,970,1,1.00,28.00,28,0.000,64QAM,64QAM,0.00,100.00,9355.512,0.00,192,0,0.00,192,0,
